Sample ID,Commodity,Pesticide Code,Pesticide Name,Concentration,LOD,pp_,Annotate,Quantitate,Mean,Commodity Type,Variety,Commodity Claim,Facility Type,Origin,Country,State,Quantity,EPA Tolerance (ppm)
"CO1905060008SZWA1","SZ","666","Carbendazim (MBC)","0.0046","0.001","M","","","O","FZ","Cut","NC","D","2","Mexico","","","7.0 TP"
"CO1907010009SZWA1","SZ","930","Bifenthrin","0.0029","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","3.0"
"CO1909030009SZWA1","SZ","666","Carbendazim (MBC)","0.0092","0.001","M","","","O","FZ","Whole","NC","D","2","Mexico","","","7.0 TP"
"FL1901070055SZWA1P","SZ","AGW","Chlorantraniliprole","0.012","0.01","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.0"
"FL1902040029SZWA1P","SZ","B41","Fenhexamid","0.017","0.013","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"FL1902040038SZWA1P","SZ","B43","Thiamethoxam","0.019","0.0033","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","0.30"
"FL1902040048SZWA1P","SZ","AFS","Fenpyroximate","0.015","0.005","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.0"
"FL1902040068SZWA1A","SZ","AGG","Flonicamid","0.074","0.006","M","","","O","FZ","Diced","NC","H","2","Mexico","","","1.5"
"FL1902040088SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0012","0.001","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","10.0"
"FL1903040039SZWA1P","SZ","171","Dimethoate","0.011","0.005","M","V","","O","FZ","Whole","NC","R","2","Mexico","","","NT"
"FL1904010084SZWA1P","SZ","B80","Acetamiprid","0.017","0.0015","M","","","O","FZ","Sliced","NC","L","2","Mexico","","","0.60"
"FL1904010096SZWA1P","SZ","666","Carbendazim (MBC)","0.0089","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","7.0 TP"
"FL1905060068SZWA1","SZ","AGG","Flonicamid","0.012","0.006","M","","","O","FZ","Diced","NC","H","2","Mexico","","","1.5"
"FL1907010009SZWA1P","SZ","930","Bifenthrin","0.015","0.002","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","3.0"
"FL1907010057SZWA1P","SZ","ABC","Spinosad A","0.0044","0.0033","M","","","O","FZ","Whole","PO","R","2","Mexico","","","0.90"
"FL1907010065SZWA1","SZ","B48","Azoxystrobin","0.035","0.0015","M","","","O","FZ","Whole","NC","H","2","Mexico","","","10.0"
"FL1908050029SZWA1P","SZ","B75","Boscalid","0.0035","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","4.5"
"FL1908050058SZWA1P","SZ","AFS","Fenpyroximate","0.0082","0.005","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.0"
"FL1908050068SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0061","0.001","M","","","O","FZ","Diced","NC","H","2","Mexico","","","10.0"
"FL1909230074SZWA1P","SZ","ABC","Spinosad A","0.0038","0.0033","M","","","O","FZ","Whole","PO","R","2","Mexico","","","0.90"
"FL1909230083SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0014","0.001","M","","","O","FZ","Whole","PO","L","2","Mexico","","","10.0"
"FL1909230092SZWA1P","SZ","B43","Thiamethoxam","0.0059","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"MD1901090039SZWA1P","SZ","B48","Azoxystrobin","0.004","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","10.0"
"MD1901090048SZWA1P","SZ","B43","Thiamethoxam","0.0071","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"MD1901090054SZWA1P","SZ","AFS","Fenpyroximate","0.013","0.005","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.0"
"MD1902060012SZWA1P","SZ","930","Bifenthrin","0.0097","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"MD1902060021SZWA1P","SZ","B43","Thiamethoxam","0.013","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"MD1902060052SZWA1P","SZ","AFX","Novaluron","0.024","0.0086","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.45"
"MD1903060021SZWA1P","SZ","AGG","Flonicamid","0.035","0.006","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.5"
"MD1904030012SZWA1P","SZ","B75","Boscalid","0.037","0.0033","M","","","O","FZ","N/A","NC","R","2","Mexico","","","4.5"
"MD1905080047SZWA1P","SZ","B10","Hexythiazox","0.0033","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","6"
"MD1906050050SZWA1P","SZ","AFX","Novaluron","0.022","0.0086","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.45"
"MD1907240042SZWA1P","SZ","208","Malathion oxygen analog","0.0044","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","8"
"MD1908070049SZWA1P","SZ","679","Myclobutanil","0.0035","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.50"
"MD1909040048SZWA1P","SZ","AFS","Fenpyroximate","0.012","0.005","M","","","O","FZ","Whole","NC","R","2","Mexico","","","1.0"
"MI1901080008SZWA1P","SZ","B80","Acetamiprid","0.013","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"MI1902050084SZWA1","SZ","AGG","Flonicamid","0.055","0.006","M","","","O","FZ","Diced","NC","D","2","Mexico","","","1.5"
"MI1903050021SZWA1P","SZ","AHM","Spirotetramat","0.0053","0.002","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","0.40 FU"
"MI1903050084SZWA1","SZ","B61","Pyraclostrobin","0.0092","0.0033","M","","","O","FZ","Diced","NC","D","2","Mexico","","","1.2"
"MI1904020008SZWA1P","SZ","B75","Boscalid","0.0078","0.0033","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","4.5"
"MI1904020053SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.014","0.001","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","10.0"
"MI1905070005SZWA1","SZ","B80","Acetamiprid","0.0023","0.0015","M","","","O","FZ","Cut","NC","D","2","Mexico","","","0.60"
"MI1905070056SZWA1","SZ","808","Fenpropathrin","0.03","0.02","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","2.0"
"MI1905070084SZWA1","SZ","052","Malathion","0.0025","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","8"
"MI1906040008SZWA1P","SZ","B75","Boscalid","0.015","0.0033","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","4.5"
"MI1906040021SZWA1","SZ","219","Oxydemeton methyl","0.0034","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","2.0"
"MI1906040107SZWA1","SZ","930","Bifenthrin","0.0026","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"MI1908060021SZWA1","SZ","B48","Azoxystrobin","0.0029","0.0015","M","","","O","FZ","Whole","NC","D","2","Mexico","","","10.0"
"MI1908060084SZWA1","SZ","B80","Acetamiprid","0.018","0.0015","M","","","O","FZ","Whole","NC","D","2","Mexico","","","0.60"
"MI1909030005SZWA1B","SZ","666","Carbendazim (MBC)","0.0026","0.001","M","","","O","FZ","Cut","NC","D","2","Mexico","","","7.0 TP"
"MI1909030084SZWA1","SZ","171","Dimethoate","0.013","0.005","M","V","","O","FZ","Whole","NC","D","2","Mexico","","","NT"
"NC1901160540SZWA1","SZ","B22","Cyprodinil","0.013","0.005","M","","","O","FZ","Whole","NC","R","2","Mexico","","","5.0"
"NC1902130552SZWA1A","SZ","AGG","Flonicamid","0.014","0.006","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.5"
"NC1903130590SZWA1A","SZ","B61","Pyraclostrobin","0.01","0.0033","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.2"
"NC1904030571SZWA1A","SZ","AFX","Novaluron","0.0089","0.0086","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","0.45"
"NC1905080509SZWA1A","SZ","607","Metalaxyl/Mefenoxam","0.0035","0.001","M","","","O","FZ","Whole","PO","R","2","Mexico","","","10.0"
"NC1906190556SZWA1A","SZ","AFX","Novaluron","0.016","0.0086","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","0.45"
"NC1907100533SZWA1A","SZ","666","Carbendazim (MBC)","0.0012","0.001","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","7.0 TP"
"NC1907100602SZWA1","SZ","B75","Boscalid","0.011","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","4.5"
"NC1908140552SZWA1A","SZ","666","Carbendazim (MBC)","0.0054","0.001","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","7.0 TP"
"NC1909110557SZWA1A","SZ","930","Bifenthrin","0.0023","0.002","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","3.0"
"NY1901150254SZWA1P","SZ","B80","Acetamiprid","0.0099","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"NY1901150280SZWA1P","SZ","666","Carbendazim (MBC)","0.013","0.001","M","","","O","FZ","Sliced; No Sugar Add","NC","R","2","Mexico","","","7.0 TP"
"NY1902120186SZWA1P","SZ","679","Myclobutanil","0.025","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.50"
"NY1902120220SZWA1P","SZ","B23","Fludioxonil","0.03","0.025","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"NY1902120228SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0017","0.001","M","","","O","FZ","Whole","PO","R","2","Mexico","","","10.0"
"NY1903120215SZWA1P","SZ","930","Bifenthrin","0.041","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"NY1903120254SZWA1P","SZ","B80","Acetamiprid","0.0021","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"NY1904090009SZWA1P","SZ","ABC","Spinosad A","0.0045","0.0033","M","","","O","FZ","Whole","PO","R","2","Mexico","","","0.90"
"NY1904090169SZWA1P","SZ","930","Bifenthrin","0.0061","0.002","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","3.0"
"NY1905140006SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.01","0.001","M","","","O","FZ","Whole","PO","R","2","Mexico","","","10.0"
"NY1905140290SZWA1P","SZ","B22","Cyprodinil","0.0066","0.005","M","","","O","FZ","Whole","NC","R","2","Mexico","","","5.0"
"NY1906110053SZWA1P","SZ","930","Bifenthrin","0.0095","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"NY1906110283SZWA1P","SZ","679","Myclobutanil","0.009","0.0033","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","0.50"
"NY1907090009SZWA1P","SZ","ABC","Spinosad A","0.0081","0.0033","M","","","O","FZ","Whole","PO","R","2","Mexico","","","0.90"
"NY1907090186SZWA1P","SZ","245","Oxydemeton methyl sulfone","0.002","0.002","M","","","O","FZ","Unknown","NC","R","2","Mexico","","","2.0"
"NY1907090228SZWA1P","SZ","B80","Acetamiprid","0.011","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"NY1908130006SZWA1P","SZ","930","Bifenthrin","0.0054","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"NY1908130222SZWA1P","SZ","B16","Pyrimethanil","0.31","0.05","M","","","O","FZ","Sliced; Non GMO","NC","R","2","Mexico","","","3.0"
"NY1908130254SZWA1P","SZ","ABC","Spinosad A","0.0078","0.0033","M","","","O","FZ","Whole","PO","R","2","Mexico","","","0.90"
"NY1909100015SZWA1P","SZ","B80","Acetamiprid","0.0045","0.0015","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","0.60"
"NY1909100020SZWA1P","SZ","ABC","Spinosad A","0.01","0.0033","M","","","O","FZ","Whole","PO","R","2","Mexico","","","0.90"
"NY1909100265SZWA1P","SZ","ABC","Spinosad A","0.0097","0.0033","M","","","O","FZ","Whole","PO","R","2","Mexico","","","0.90"
"NY1909100284SZWA1P","SZ","B80","Acetamiprid","0.014","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"OH1901070203SZWA1P","SZ","B80","Acetamiprid","0.0018","0.0015","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.60"
"OH1901070422SZWA1","SZ","B75","Boscalid","0.0077","0.0033","M","","","O","FZ","Sliced","NC","L","2","Mexico","","","4.5"
"OH1902050419SZWA1P","SZ","AGG","Flonicamid","0.032","0.006","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.5"
"OH1902050422SZWA1P","SZ","AGG","Flonicamid","0.028","0.006","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.5"
"OH1902120100SZWA1","SZ","AGT","Spiromesifen","0.021","0.01","M","","","O","FZ","Whole","NC","D","2","Mexico","","","2.0"
"OH1902120312SZWA1P","SZ","666","Carbendazim (MBC)","0.0038","0.001","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","7.0 TP"
"OH1903040306SZWA1P","SZ","930","Bifenthrin","0.0026","0.002","M","","","O","FZ","Sliced; Non GMO","NC","R","2","Mexico","","","3.0"
"OH1903040307SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.009","0.001","M","","","O","FZ","Sliced; Non GMO","NC","R","2","Mexico","","","10.0"
"OH1904010207SZWA1P","SZ","B43","Thiamethoxam","0.0043","0.0033","M","","","O","FZ","Sliced; Naturally Gl","NC","R","2","Mexico","","","0.30"
"OH1904010212SZWA1P","SZ","052","Malathion","0.002","0.002","M","","","O","FZ","Sliced; Naturally Gl","NC","R","2","Mexico","","","8"
"OH1904010422SZWA1P","SZ","AFX","Novaluron","0.014","0.0086","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","0.45"
"OH1905060212SZWA1P","SZ","930","Bifenthrin","0.0078","0.002","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","3.0"
"OH1905060419SZWA1P","SZ","666","Carbendazim (MBC)","0.0039","0.001","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","7.0 TP"
"OH1905060422SZWA1P","SZ","B80","Acetamiprid","0.0055","0.0015","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","0.60"
"OH1906030212SZWA1P","SZ","AGG","Flonicamid","0.017","0.006","M","","","O","FZ","Sliced; Naturally Gl","NC","R","2","Mexico","","","1.5"
"OH1906030306SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0019","0.001","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","10.0"
"OH1906030307SZWA1P","SZ","B43","Thiamethoxam","0.0079","0.0033","M","","","O","FZ","Sliced; Non-GMO","NC","R","2","Mexico","","","0.30"
"OH1906030440SZWA1P","SZ","624","Tetrahydrophthalimide (THPI)","0.023","0.01","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","20.0 TP"
"OH1907010100SZWA1A","SZ","B61","Pyraclostrobin","0.042","0.0033","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.2"
"OH1907010100SZWA1B","SZ","B75","Boscalid","0.005","0.0033","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","4.5"
"OH1907010422SZWA1P","SZ","AGG","Flonicamid","0.061","0.006","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.5"
"OH1908050100SZWA1","SZ","B61","Pyraclostrobin","0.0096","0.0033","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.2"
"OH1908050207SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.18","0.001","M","","","O","FZ","Sliced; Gluten Free;","NC","R","2","Mexico","","","10.0"
"OH1908050212SZWA1P","SZ","B43","Thiamethoxam","0.012","0.0033","M","","","O","FZ","Sliced; Gluten Free;","NC","R","2","Mexico","","","0.30"
"OH1908050312SZWA1P","SZ","052","Malathion","0.0032","0.002","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","8"
"OH1908050440SZWA1P","SZ","AGG","Flonicamid","0.094","0.006","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","1.5"
"OH1909030304SZWA1P","SZ","624","Tetrahydrophthalimide (THPI)","0.037","0.01","M","","","O","FZ","Whole","NC","R","2","Mexico","","","20.0 TP"
"OH1909030306SZWA1P","SZ","607","Metalaxyl/Mefenoxam","0.0051","0.001","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","10.0"
"OH1909030419SZWA1P","SZ","052","Malathion","0.0047","0.002","M","","","O","FZ","Sliced","NC","R","2","Mexico","","","8"
"TX1901140020SZWA1","SZ","B61","Pyraclostrobin","0.014","0.0033","M","","","O","FZ","Whole Unsweetened St","NC","D","2","Mexico","","","1.2"
"TX1901140040SZWA1P","SZ","B75","Boscalid","0.032","0.0033","M","","","O","FZ","Sweetburst","NC","R","2","Mexico","","","4.5"
"TX1901140103SZWA1","SZ","B22","Cyprodinil","0.016","0.005","M","","","O","FZ","N/A","NC","D","2","Mexico","","","5.0"
"TX1901140105SZWA1","SZ","AFX","Novaluron","0.018","0.0086","M","","","O","FZ","Whole Strawberries","NC","D","2","Mexico","","","0.45"
"TX1901140201SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.019","0.01","M","","","O","FZ","Whole","NC","D","2","Mexico","","","20.0 TP"
"TX1901140406SZWA1","SZ","AGW","Chlorantraniliprole","0.011","0.01","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","1.0"
"TX1901140419SZWA1","SZ","219","Oxydemeton methyl","0.031","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","2.0"
"TX1902110020SZWA1","SZ","011","Captan","0.069","0.025","M","","E","O","FZ","Frozen Whole Unsweet","NC","D","2","Mexico","","","20.0"
"TX1902110040SZWA1P","SZ","930","Bifenthrin","0.015","0.002","M","","","O","FZ","Sweet Burst Whole St","NC","R","2","Mexico","","","3.0"
"TX1902110201SZWA1","SZ","AGG","Flonicamid","0.071","0.006","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.5"
"TX1902110419SZWA1","SZ","157","Thiabendazole","0.0073","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","5.0 FU"
"TX1903110221SZWA1P","SZ","AGG","Flonicamid","0.059","0.006","M","","","O","FZ","Whole Strawberries","NC","R","2","Mexico","","","1.5"
"TX1903110300SZWA1P","SZ","624","Tetrahydrophthalimide (THPI)","0.011","0.01","M","","","O","FZ","Whole","NC","R","2","Mexico","","","20.0 TP"
"TX1903110406SZWA1","SZ","666","Carbendazim (MBC)","0.004","0.001","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","7.0 TP"
"TX1903110419SZWA1","SZ","157","Thiabendazole","0.0054","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","5.0 FU"
"TX1904080040SZWA1P","SZ","930","Bifenthrin","0.0076","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"TX1904080103SZWA1","SZ","930","Bifenthrin","0.002","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","3.0"
"TX1904080201SZWA1","SZ","AFS","Fenpyroximate","0.018","0.005","M","","","O","FZ","Whole Strawberries","NC","D","2","Mexico","","","1.0"
"TX1904080406SZWA1","SZ","666","Carbendazim (MBC)","0.0044","0.001","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","7.0 TP"
"TX1904080419SZWA1","SZ","930","Bifenthrin","0.0043","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","3.0"
"TX1905130040SZWA1P","SZ","930","Bifenthrin","0.035","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","3.0"
"TX1905130103SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.034","0.001","M","","","O","FZ","N/A","NC","D","2","Mexico","","","10.0"
"TX1905130201SZWA1","SZ","AGG","Flonicamid","0.011","0.006","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.5"
"TX1905130419SZWA1","SZ","930","Bifenthrin","0.0051","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","3.0"
"TX1906100020SZWA1","SZ","679","Myclobutanil","0.0053","0.0033","M","","","O","FZ","Unsweetened Whole St","NC","D","2","Mexico","","","0.50"
"TX1906100201SZWA1","SZ","B80","Acetamiprid","0.014","0.0015","M","","","O","FZ","Whole","NC","D","2","Mexico","","","0.60"
"TX1906100406SZWA1","SZ","B16","Pyrimethanil","0.27","0.05","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","3.0"
"TX1907010419SZWA1","SZ","607","Metalaxyl/Mefenoxam","0.0016","0.001","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","10.0"
"TX1907080105SZWA1","SZ","AGW","Chlorantraniliprole","0.016","0.01","M","","","O","FZ","Whole Strawberries","NC","D","2","Mexico","","","1.0"
"TX1907080201SZWA1","SZ","624","Tetrahydrophthalimide (THPI)","0.012","0.01","M","","","O","FZ","Whole Strawberries","NC","D","2","Mexico","","","20.0 TP"
"TX1907080216SZWA1P","SZ","624","Tetrahydrophthalimide (THPI)","0.071","0.01","M","","","O","FZ","Whole Strawberries","NC","R","2","Mexico","","","20.0 TP"
"TX1907080221SZWA1P","SZ","B22","Cyprodinil","0.011","0.005","M","","","O","FZ","Whole","NC","R","2","Mexico","","","5.0"
"TX1908120105SZWA1","SZ","AGW","Chlorantraniliprole","0.019","0.01","M","","","O","FZ","Whole Strawberries","NC","D","2","Mexico","","","1.0"
"TX1908120201SZWA1","SZ","219","Oxydemeton methyl","0.017","0.002","M","","","O","FZ","Whole","NC","D","2","Mexico","","","2.0"
"TX1908120216SZWA1P","SZ","B75","Boscalid","0.0058","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","4.5"
"TX1908120419SZWA1","SZ","219","Oxydemeton methyl","0.012","0.002","M","","","O","FZ","Sliced Strawberries","NC","D","2","Mexico","","","2.0"
"TX1909090201SZWA1","SZ","B61","Pyraclostrobin","0.013","0.0033","M","","","O","FZ","Whole","NC","D","2","Mexico","","","1.2"
"TX1909090221SZWA1P","SZ","B43","Thiamethoxam","0.0035","0.0033","M","","","O","FZ","Whole","NC","R","2","Mexico","","","0.30"
"TX1909090406SZWA1","SZ","930","Bifenthrin","0.016","0.002","M","","","O","FZ","Sliced","NC","D","2","Mexico","","","3.0"
"WA1901070004SZWA1","SZ","666","Carbendazim (MBC)","0.005","0.001","M","","","O","FZ","Whole","NC","D","2","Mexico","","","7.0 TP"
"WA1902040033SZWA1","SZ","ABC","Spinosad A","0.0052","0.0033","M","","","O","FZ","Sliced","PO","D","2","Mexico","","","0.90"
"WA1902050011SZWA1","SZ","B16","Pyrimethanil","0.14","0.05","M","","","O","FZ","Whole","NC","D","2","Mexico","","","3.0"
"WA1903040008SZWA1P","SZ","052","Malathion","0.0026","0.002","M","","","O","FZ","Whole","NC","R","2","Mexico","","","8"
"WA1903040033SZWA1","SZ","B80","Acetamiprid","0.0024","0.0015","M","","","O","FZ","Sliced","PO","D","2","Mexico","","","0.60"
"WA1904010004SZWA1","SZ","B75","Boscalid","0.0096","0.0033","M","","","O","FZ","Whole","NC","D","2","Mexico","","","4.5"
"WA1904010008SZWA1","SZ","666","Carbendazim (MBC)","0.025","0.001","M","","","O","FZ","Whole","NC","D","2","Mexico","","","7.0 TP"
"WA1904010033SZWA1","SZ","AES","Methoxyfenozide","0.0056","0.0033","M","","","O","FZ","Sliced","PO","D","2","Mexico","","","2.0"
"WA1905060004SZWA1","SZ","967","Imidacloprid","0.0047","0.0033","M","","","O","FZ","Whole","NC","D","2","Mexico","","","0.50"
"WA1905060019SZWA1P","SZ","666","Carbendazim (MBC)","0.0027","0.001","M","","","O","FZ","Whole","NC","R","2","Mexico","","","7.0 TP"
